y,x,corr,eg_pvalue,eg_tstat,beta,half_life,hurst,n_obs
WFC,TROW,0.6275268328002224,0.14426605559316363,-2.8705491591873105,0.4808248101779676,97.36428920769262,0.461765421880299,1259
PRU,USB,0.7326536801138074,0.14449204223028123,-2.8697678824874253,1.1661166183648344,56.712279972831816,0.45187271428136266,1259
BXP,GGP,0.6043612500720893,0.1445512817238767,-2.8695632233789374,0.547055725744524,45.686941322265774,0.41639473308890623,1259
PFG,ZION,0.6616844563561026,0.1449015433893845,-2.86835435475515,0.7532130978137549,71.04169193303963,0.44615435279206184,1259
ITW,SWK,0.6264422499867657,0.1453106767107592,-2.8669449045441477,1.1138792303622937,57.030939054397585,0.4584480344280269,1259
HCN,BXP,0.6174430751275028,0.14566524771055184,-2.865725677801514,0.695560429812894,66.9373904320874,0.46482923333787185,1259
ETFC,NTRS,0.6509684006397807,0.1462029049614496,-2.8638808684134784,1.9894820112525862,58.93179410768232,0.44231977643308734,1259
FE,DUK,0.6011549427843396,0.14741627095460197,-2.8597350176061767,-0.22542706669723395,51.19529226948595,0.43053896618693427,1259
WAT,PKI,0.6119408875294011,0.14760439556174038,-2.8590943769323744,0.9875331493922814,54.60423869102554,0.4234486063167284,1259
PRU,UNM,0.8214822090176501,0.1488643632079107,-2.8548183584702715,0.8348075356991173,55.169175384979766,0.45384820700590306,1259
DFS,JPM,0.6436101821313878,0.14895882232909402,-2.8544988101850053,0.4835327386420447,71.66561908909745,0.47275207355278825,1259
MS,MTB,0.6891626086330707,0.1494008026047804,-2.853005503488552,1.4090131856175387,55.15229972235487,0.4351695181543631,1259
PBCT,BAC,0.7058517400264682,0.14985535003585349,-2.851472954132317,0.3767915614497696,44.27053950932793,0.4215419637508106,1259
UNM,C,0.729503370847866,0.14997044468038356,-2.851085417113822,1.106074852318589,71.52228048427747,0.4014752970675807,1259
STT,MTB,0.6732486502296666,0.1499782254716227,-2.851059225783878,0.8626568509866327,63.851819835504614,0.4848177612309193,1259
BRK.B,JPM,0.7164962341560651,0.15040792076511456,-2.849614276345279,0.7222280466521492,75.34281521891003,0.49693547210118927,1259
WFC,MTB,0.7253596633694818,0.15131739264492655,-2.846565439108183,0.5951033995834328,86.11174759319816,0.37633494428138803,1259
HCN,FRT,0.635029014208183,0.1513985969349012,-2.84629383842957,0.3827945244326054,74.45657790477027,0.4868403356988423,1259
PNR,ETN,0.6010811084297615,0.15166939925206308,-2.8453888297007515,0.8608579384144344,45.730151675520325,0.42410696897737915,1259
MET,RJF,0.6642707436512273,0.15220617089915328,-2.843598283233617,0.24895926364963042,58.631384714855,0.42641825785204174,1259
SRE,AEP,0.6782047906812522,0.15252973888650373,-2.8425210563340344,0.6021978292018104,60.39333043156775,0.4211389495547984,1259
WFC,SCHW,0.6614150432588887,0.15263158256419807,-2.8421823257786762,0.4052560330478175,59.154221286128546,0.37111714966847126,1259
COF,STT,0.6044888104602519,0.15265339716228354,-2.8421097911821875,0.7298836552070628,57.346296419942576,0.4378056920479139,1259
D,ETR,0.6262048174700412,0.1527125818437462,-2.841913035528001,0.7289247188768914,67.15078818721365,0.47014269959808497,1259
BXP,ESS,0.6458742129083783,0.15288632227526694,-2.8413357526182597,0.39812551089165965,51.546645941768865,0.442900686480166,1259
DRE,ARE,0.6889165899434704,0.15320623451751625,-2.8402739794516236,0.969726007510416,52.4779752851206,0.4438024641889408,1259
EXC,DUK,0.6186141931384429,0.15325890999180525,-2.840099299793734,0.9900497879218969,50.32685254371395,0.48658045783319614,1259
OMC,IPG,0.6760774222688921,0.15329565437383835,-2.839977474672255,0.5627094269739727,36.567363799974615,0.4554122972051904,1259
KEY,CMA,0.8422450245568631,0.15534403341494335,-2.8332179146456173,0.7523397722695715,50.40497526174655,0.42916950734039644,1259
HIG,USB,0.6081824605286704,0.1556309369046457,-2.8322760829986895,1.3320247799932767,64.73870721942897,0.44727839313496776,1259
XEC,DVN,0.708165153433194,0.15678912421861607,-2.8284861991430765,0.09308523855705603,78.14702892306164,0.48139694419786644,1259
UNP,NSC,0.6650425697449391,0.15820361365910457,-2.823883737288305,0.806122363129366,54.17534995326637,0.47867848356776377,1259
ETR,DUK,0.7246647598130123,0.1582487512447731,-2.823737336269686,0.9645744529893625,55.11429665095214,0.48065505441216966,1259
LNC,C,0.7685168932256283,0.1585303644707659,-2.822824589135734,1.3247085908611334,75.48671745510818,0.4163289896756519,1259
CB,ALL,0.6543990617062836,0.1591097784254883,-2.820950130490607,0.7468214640101236,59.038801611726036,0.36229844504151104,1259
TMK,HBAN,0.6858203910799778,0.1591505549726696,-2.8208183913595444,1.0218823604457008,55.64270933142123,0.4365904477002066,1259
ADI,TXN,0.7298612173516473,0.15922382624538944,-2.8205817279187553,0.6775842782334517,48.38153986351812,0.4674799670664023,1259
BK,RJF,0.7480909755916502,0.15946732200053626,-2.8197957828380065,0.7803047335337704,65.06604558206527,0.44249394589895635,1259
PFG,HBAN,0.6844790600906755,0.15966379244750528,-2.819162224556236,0.9322827293090712,55.139569264730106,0.4513771462422167,1259
WM,RSG,0.7406211572316072,0.15995869182195716,-2.8182122661710425,0.9726585138696036,49.53036857794436,0.5020328736489197,1259
TMO,WAT,0.618260887020429,0.16086807691946858,-2.815290408978214,0.9991981236130909,63.961809836242786,0.44814054091416555,1259
AIV,DRE,0.669069746151825,0.16095097769160266,-2.8150246120596987,0.7517426814200073,52.849962752001744,0.3683781512283543,1259
PRU,STT,0.6946691793769771,0.16100149503080757,-2.814862689059085,0.9974034334910495,59.34652039397928,0.4523396516029037,1259
COF,MTB,0.6531934068567684,0.16116266352252218,-2.814346328855474,0.729270321583673,60.84575345930279,0.4129451161824552,1259
KEY,STT,0.6971986299420969,0.1617459655490876,-2.8124804637011023,1.1513701683825617,60.60124595019671,0.4816091858294372,1259
BRK.B,MTB,0.6281659451305687,0.16217483074566585,-2.8111115444802333,0.9706990678777533,70.67867939539914,0.48127955257859106,1259
UNM,PNC,0.7372658054901785,0.16291722700574168,-2.808747682661253,0.883629422538191,50.992758205491114,0.4211125168947326,1259
WFC,L,0.6336596266299854,0.16316576104947872,-2.807957969290195,-0.03304070725210741,87.50241185425719,0.4212139771934166,1259
HIG,JPM,0.6407347808268251,0.16395050464119276,-2.8054698290640268,0.8169939836625794,81.09342060182517,0.48298040782337065,1259
ADP,FISV,0.616034923610503,0.16410313661582238,-2.804986831094994,0.39497967445637505,53.84521539372286,0.38428981654479355,1259
BAC,ZION,0.7442991648694177,0.16462557050725996,-2.803335920745552,1.0297391655448715,50.08262007153715,0.40979605121725443,1259
PBCT,BK,0.682364560661317,0.16472974936782658,-2.8030071382159356,0.48726316982887463,44.56288529475124,0.45572300542218885,1259
SPG,FRT,0.7530724020349487,0.16481823265513312,-2.802728001079324,0.6681444522250302,49.399278669689735,0.38921118546098826,1259
COF,BBT,0.6856952572175425,0.16538759071070214,-2.800934286919613,0.9165158063895101,48.098058585840114,0.40267730992360073,1259
LNC,FITB,0.7438575844137525,0.16556362535017788,-2.800380554155621,1.2276512650621711,63.17185774223032,0.4216465693861591,1259
XEC,HP,0.6451762097188144,0.1659194223784895,-2.7992625822047885,0.35651696412530043,82.84798325601152,0.47707860405760316,1259
STT,CMA,0.6890934523831875,0.16594921029012472,-2.7991690576168318,0.5401739828623425,56.850231195617006,0.45718120644573024,1259
XEC,NBL,0.6553208030371488,0.1661584850244433,-2.798512322333211,-0.051318653252179394,71.12630127737745,0.4918614009490342,1259
HBAN,BLK,0.6062068056824566,0.16631918299853304,-2.7980084089698467,0.9958641064211932,55.38317108101414,0.4767553110093856,1259
XEC,OXY,0.6667217050372047,0.16650402295416444,-2.7974291998751584,-0.035175680980938366,72.75029773841952,0.4905174653356873,1259
XEC,APC,0.6599732110942095,0.1668405888734793,-2.796375665243867,0.03730548702250847,75.81776501165332,0.4871465078415604,1259
DTE,NEE,0.77827689531229,0.16719293787199568,-2.7952742674809214,0.8037471053083634,49.061872966320855,0.43252318205032875,1259
DUK,AWK,0.6539424253272584,0.16740046503658346,-2.79462629958143,0.2556879669074001,49.506157031182354,0.4446626431792886,1259
PBCT,ZION,0.7345947266526942,0.16844467453998735,-2.7913741554880915,0.40334185986890736,47.82687551899746,0.3923691036239918,1259
XEC,APA,0.6531959219397193,0.16888854788432928,-2.7899958582520874,-0.012358706462086807,73.4839103475557,0.49102671380925683,1259
FAST,GWW,0.6505524486467021,0.16888855427617921,-2.7899958384220005,0.34762627274569113,57.00087314477565,0.4199987665181631,1259
SRE,AWK,0.6227452397411211,0.16928527336973803,-2.7887660306742834,0.32500531074438854,66.56334500480038,0.40135742512965333,1259
GS,PNC,0.7250966557904719,0.16978414601809105,-2.787222308610186,0.7261759257959424,58.30110313229789,0.4793248087787283,1259
FITB,MTB,0.7824614221487073,0.16987060228318496,-2.7869550875000404,1.0662936776353906,56.071524834490326,0.4796932351558931,1259
C,MTB,0.7247118873652749,0.17000515684934087,-2.7865393852355878,0.9036121542739631,63.60989854800161,0.4526391119935157,1259
LRCX,TXN,0.633168485885728,0.17040698152583733,-2.785299277618308,1.3974341323166646,55.31937631189491,0.479882925961296,1259
ITW,BRK.B,0.6613091017405661,0.17076957982836244,-2.784181918595975,1.4834962316965041,59.17450712064769,0.45378443373871596,1259
XEC,CVX,0.608081595742742,0.17116904574260533,-2.7829527968667627,0.0668867709656635,76.16651334165911,0.49212498845723923,1259
IVZ,ITW,0.6268865447418442,0.17172353689562864,-2.7812498674781985,0.024043849823677896,63.453089355457664,0.3829138904172194,1259
EXC,DTE,0.6131126667855299,0.17190034243766494,-2.780707646601545,0.4345442139729302,56.97026452416119,0.4942437553555615,1259
WEC,AEE,0.8150849554738188,0.17251559598929816,-2.7788237213225804,0.8906046364222461,45.28110803613552,0.41054801303611194,1259
COF,CMA,0.6437497350606648,0.1729081629470211,-2.777624022777657,0.4436135305492681,60.23422632955243,0.39332734960391585,1259
HBAN,BBT,0.8062403525088155,0.1729510869030071,-2.7774929563967565,1.3650254396494728,56.80620668004697,0.43003395527179017,1259
COF,ETFC,0.6063887141729928,0.17312405781892526,-2.776965018170366,0.2961226850575073,56.477973788863125,0.44134651339765213,1259
MET,STT,0.6616747025462361,0.173366238787876,-2.7762264317104215,0.4831212787568962,66.04268214154692,0.4160176295300117,1259
XOM,SLB,0.6221105192059769,0.17371668575763138,-2.7751588850825506,0.4367023797561428,49.45711040711671,0.43240354009921417,1259
BK,BLK,0.6876694487834922,0.17428115364902536,-2.7734424036312046,1.0106677408675602,52.24468928359204,0.45319888759908034,1259
IVZ,MMC,0.6176594946512433,0.17491673539382208,-2.771514114311609,0.029883084737281095,63.74241673087786,0.3830943442753618,1259
HIG,STI,0.6136396571937888,0.17494729055020436,-2.771421531084563,0.8438581173251513,70.10812788199615,0.48438149820797255,1259
TJX,ROST,0.6925019740413515,0.17517728702516455,-2.770724979574084,0.5044709922328214,49.35619734175384,0.45081603882881294,1259
COF,BAC,0.6702788411154121,0.1753573307964048,-2.7701801370646875,0.47132256379438653,60.732179590665304,0.431357220616454,1259
XEC,HES,0.6806132645928712,0.1755233748076077,-2.769677990791053,0.0669975797773837,77.81042138774323,0.4889633977359019,1259
XEC,COP,0.6489256063205492,0.17568376579781725,-2.7691932409012368,0.05546109998692924,76.90589628769725,0.48959548102192324,1259
AMP,STT,0.7352793941797876,0.17612118047767106,-2.767872739197466,1.1570885273257847,77.81150474324998,0.4626200086351449,1259
PBCT,FITB,0.7453455366896968,0.17660953190470985,-2.766401043660458,0.5062097304796849,57.558669294387414,0.4111004364717341,1259
PH,CAT,0.6585990418911831,0.17728670976384792,-2.7643647744320474,0.8229634849936983,94.55406856570468,0.4890010100094268,1259
IVZ,HON,0.6064996470972182,0.1773535793951524,-2.764163978600029,0.0347759208437912,64.09662105280323,0.38447559430157024,1259
PFG,NTRS,0.7033971574233971,0.17748977632066154,-2.7637551625920795,0.9676340201053044,73.10169982177992,0.4875194537161979,1259
COF,USB,0.6811883903483456,0.17801898566472935,-2.7621686340379155,0.8695341953779673,57.48679858713162,0.43184148773496134,1259
WFC,ZION,0.7067706857141314,0.17813419907527073,-2.7618236482943614,0.3138084076959161,98.77276012007094,0.42698567832224416,1259
C,ZION,0.7269028134641533,0.1786557226951318,-2.760263888618779,0.6382288015978287,52.023666302021645,0.3770501987967793,1259
REG,PSA,0.6113136537847962,0.17897617326657306,-2.7593069897601357,0.8346701444190414,56.91360762029202,0.46776326523773776,1259
AIG,GS,0.6095382143712321,0.1790626981104686,-2.759048812193805,0.585041186385555,65.67096422233868,0.44073198230242366,1259
PRU,L,0.6907530164956348,0.17921432678868277,-2.7585965734375066,1.033573212434339,113.25971217823563,0.5109305147576685,1259
PEG,WEC,0.7698652397391982,0.18073658168032708,-2.754070349836965,0.7266598601652217,49.84361102243826,0.4572739446243322,1259
DFS,NTRS,0.6081693591061449,0.18190164289969163,-2.750623172942115,0.6116280051003988,69.99571011663934,0.4641598115491757,1259
RCL,CCL,0.7713330793741126,0.18203527038794737,-2.7502287279723716,1.6830311477019442,63.36239941049175,0.4334159579566444,1259
XEC,SLB,0.6499596825665714,0.18218648739077403,-2.7497825917590664,0.5733411343595689,83.98569170645476,0.4622828410224762,1259
KMB,CLX,0.6713775852571976,0.1823116013751691,-2.7494136516731102,0.46254330119157316,57.55204247884356,0.45450254515876054,1259
AMP,C,0.7336908794097774,0.1823287174174965,-2.749363192305975,1.0518997272483792,99.76279837191808,0.444463499854337,1259
DUK,PNW,0.7919810580607717,0.1829956856973829,-2.7473993422133556,0.410305810402924,52.665783851965365,0.43717001634935193,1259
MET,TMK,0.728694558859116,0.1834527677636863,-2.746056206142113,0.24169025284550633,59.924942719443166,0.42038683941402666,1259
HON,BRK.B,0.6537543135120595,0.1836069520354946,-2.7456036314161567,1.076583942219392,57.181991869354,0.4440105926630819,1259
DFS,PNC,0.6454765856496264,0.18384104850823924,-2.7449169684174963,0.5216969243693529,69.33133310708185,0.4845342908431145,1259
USB,KEY,0.7954949836517227,0.18410822546764238,-2.744133972984953,0.653226702187438,56.19387543704702,0.4044344840164382,1259
LEN,DHI,0.850043002675556,0.1841448984074338,-2.744026556553176,0.6219005530605322,49.03237258196922,0.3949723579038239,1259
PCAR,EMR,0.6114303963178579,0.18455773611956833,-2.7428183059015385,0.6083473710660512,69.5492405836568,0.45526395702214656,1259
PBCT,CMA,0.7454295692676172,0.18458157109949147,-2.7427486022741334,0.35443696645664113,50.71469777976425,0.41634572615447724,1259
SRE,ED,0.6596372174464425,0.1848187709801819,-2.7420552500391073,0.5027215742124428,85.2960233914454,0.4402623193177689,1259
D,SO,0.7076578289516544,0.18497580626621496,-2.7415965453100624,0.840574566002912,86.55311685259606,0.42789645558096556,1259
MET,JPM,0.7097131083014903,0.18542998582630216,-2.7402713067554547,0.22005460009481784,61.74886727212196,0.4212807091280446,1259
COP,MRO,0.8018697409664941,0.18547077729419764,-2.7401523864170474,0.46068670482924884,53.076801942163904,0.4299290423395116,1259
IVZ,L,0.6268569760183547,0.18559656758596643,-2.7397857746833956,0.16215535443453472,67.26746368994256,0.38863208287776285,1259
D,CNP,0.6373117527382262,0.18576948026326534,-2.7392820914254217,0.24963691399941793,87.24859479402775,0.3770689467742311,1259
CMI,CAT,0.6463264459080915,0.18583732262528435,-2.739084554822701,0.741533841475497,60.46523216246699,0.48781170787535555,1259
C,BAC,0.8512643478797226,0.18592888174410083,-2.7388180368728223,0.6012732184543295,62.44567701756958,0.43285995506618696,1259
MET,ETFC,0.6355460708068893,0.1880950834185588,-2.732537310379613,0.1495272324300611,57.99805606879308,0.42081893873446446,1259
BBT,NTRS,0.7288269122371336,0.18853552599046441,-2.731266056341553,0.6826279084653026,53.88764572070826,0.4277109558649644,1259
APC,HES,0.7031185267342155,0.18874439817765454,-2.7306638615281824,1.0683661657785763,54.05467076699994,0.43771516046604453,1259
HCN,REG,0.6409741895839061,0.1898896727114739,-2.7273696172220707,0.3719596737761399,75.06795865467595,0.4806431202899095,1259
ES,NEE,0.7692073670317958,0.19004815087192728,-2.7269147904353885,0.6529804012605555,44.565202280860916,0.4337551051331411,1249
AMP,TROW,0.7113854569801397,0.19063883959666694,-2.725221697055423,1.2999539105821656,103.04246915898464,0.5185780797605043,1259
IVZ,TMK,0.6982466899983913,0.1912243005892797,-2.723546937246322,0.050053556812368005,65.40008675366668,0.38386860509086007,1259
IVZ,JPM,0.6892469096467893,0.19150685710960297,-2.7227398476715625,0.05396053091076692,65.89393097745524,0.38361512866547504,1259
MS,RJF,0.7507584969472868,0.19227837123500696,-2.7205400205341985,0.9825269310166652,66.44803678949798,0.4395393816198017,1259
MET,BRK.B,0.6176387212410811,0.1924816350514909,-2.7199614011087108,0.2786934618690548,60.75542886223365,0.43288605765449606,1259
MET,TROW,0.6061895717610356,0.1937672795497669,-2.7163107270718063,0.4486187684571804,66.12595878599654,0.46781811609814306,1259
TMK,GS,0.6764217655442616,0.19425451526225945,-2.714931265008915,1.061707996924112,97.09862059825176,0.5155542775667576,1259
BXP,FRT,0.7153815375281236,0.19460061868102746,-2.7139527278698186,0.5690784074933407,45.946884700825976,0.4344689067837525,1259
AZO,ORLY,0.7177851697619866,0.19474002761336007,-2.7135588934107355,0.6787403490807865,47.682168318388214,0.4555936036732151,1259
SRE,DTE,0.7199489002527304,0.1952685964740311,-2.7120673128906834,0.5474117902113192,70.50180951093452,0.41675746080535525,1259
WFC,CMA,0.7176795414484298,0.1970204449480915,-2.707142161526155,0.3326295489073347,91.81775200397426,0.411863458854368,1259
AVB,ESS,0.8123301042750519,0.1972205227998876,-2.706581448388536,0.8025588803677818,41.3622235921004,0.41078133787963456,1259
USB,BBT,0.8205479714938041,0.19748927082528822,-2.705828860701987,0.9815759358167372,51.54010702828227,0.4230459119818149,1259
AMP,MTB,0.6660744149556056,0.19770016517758143,-2.7052387414201666,1.0604302702583075,94.73446052188078,0.47105532417394885,1259
XEC,HAL,0.6546103595443771,0.1977851954178595,-2.7050009256586427,0.5599531715800351,82.61128844257208,0.4357144392242157,1259
ADP,PAYX,0.7121889269367413,0.19788790616015817,-2.704713747436913,0.786432179317399,57.929792067880776,0.4225085529294295,1259
DVN,MRO,0.7372890778766595,0.1988466529175673,-2.702037675996491,0.6322887534398122,43.195077037306184,0.4279561784932873,1259
BXP,UDR,0.6524891969128015,0.19964358990710734,-2.699819501143794,0.399575679628824,56.98985411266746,0.455488148038225,1259
EXC,AEP,0.6039181855635587,0.19980358327768893,-2.699374858978669,0.4577147598847845,60.27727364467544,0.4918301389556449,1259
DFS,PRU,0.6344199809702811,0.20074405747933965,-2.69676572360349,0.6969571287582687,54.6664929732931,0.4382134947897186,1259
AIG,CB,0.6003357845951086,0.20075378925349968,-2.696738765592045,0.632638186312639,61.6464288413007,0.4886843969473666,1259
MMC,TRV,0.6263235312914581,0.20078091162801975,-2.6966636382121516,1.363198006344899,60.33579821322258,0.48067973464611735,1259
TMK,BBT,0.7064690600308577,0.20112660978705116,-2.6957066382047086,1.4451160059250412,59.70740482932411,0.41884097403398823,1259
BK,STI,0.7452556168827045,0.2016737390647355,-2.694194143458797,0.8238167366332636,58.53456169911701,0.44815573808591636,1259
LNC,ZION,0.7365131993730696,0.20222553223320805,-2.6926713859444162,0.9064139712291627,88.95676144164818,0.45578442215355974,1259
NWS,NWSA,0.9600036698516018,0.20253879924866758,-2.6918080476231827,0.8673189771075306,22.784722764953468,0.36797109455756866,1169
STT,BBT,0.6900368401209078,0.20264314494348312,-2.6915206669036755,1.0262966877141724,58.01775262412146,0.461876112598096,1259
AIG,TMK,0.6644611436033131,0.2036529582674122,-2.6887443361190346,0.5325148023515145,52.34190601142663,0.3967547582866333,1259
AMP,PH,0.6098615467229075,0.20440998002142413,-2.6866687095391604,0.8384012378689498,83.98822916851564,0.46151203283945935,1259
NTRS,GS,0.7375965705478611,0.20485974627689674,-2.685437818487725,0.9787559201728586,64.65192821061768,0.4560192802064526,1259
ETFC,RJF,0.6846251815868196,0.20492746077195784,-2.6852526492323676,1.531616357475898,85.35282188485513,0.47170733395675674,1259
IVZ,SPGI,0.6007069821964295,0.20496866107687894,-2.6851400034211585,0.04617787541553114,66.10141264266277,0.38126278248552226,1259
AIG,L,0.6099286190912023,0.20570440566349035,-2.6831307960131503,-0.0007154837333107173,83.64654676339929,0.40681394676785354,1259
C,RF,0.774555238948205,0.20573598718660835,-2.683044652809606,0.6511075963423381,65.41999972270632,0.4431792224547587,1259
PEG,ES,0.7533502664250412,0.20617393892856656,-2.6818509306849134,0.8749034013509803,43.916026693677615,0.4700132703060411,1249
AEP,CMS,0.8105838712481385,0.20643655714314607,-2.681135877124729,0.7423473180755038,35.67518503525517,0.40883439084018364,1259
MET,HIG,0.6344632061853201,0.2065977614856901,-2.680697234558773,0.2322339488274277,62.82795328926927,0.4271112154618567,1259
HBAN,BRK.B,0.6348536123610027,0.20661075224824854,-2.6806618955926114,1.0379053079959453,60.21243799418081,0.49665410703226087,1259
WFC,JPM,0.7720252942144891,0.20714005972973432,-2.6792231952493752,0.41180799659976386,89.34617223110418,0.42901656703060115,1259
HES,MRO,0.6996185780077581,0.20730844168122475,-2.678766002470437,0.5122890839053096,54.609438065700935,0.40189426622981966,1259
CXO,NBL,0.6689803539158149,0.2073512454511694,-2.6786498182072043,-0.08396062948418816,58.94654916325187,0.4413654977536887,1259
XL,CB,0.6177078092510265,0.207681863961644,-2.6777529103673157,0.5308083248634362,62.28420101477539,0.45692505203798667,1259
MCHP,LRCX,0.6254073862632059,0.2077891287103374,-2.677462112581779,0.6191946984033262,61.24826789987057,0.44215064082077815,1259
RTN,NOC,0.7287972114412417,0.20823596281321521,-2.676251741504698,0.7587808324885634,61.5157311219474,0.4362294998366144,1259
COF,PNC,0.6736459924234337,0.20851503903960583,-2.6754966112581795,0.5299796354030655,63.34178969350438,0.4324189529749513,1259
WFC,AMP,0.6842233708403404,0.20886320209571352,-2.6745554287156854,0.5291009912619468,63.956904024024645,0.42389460648714333,1259
MET,ZION,0.6754313899277746,0.20945371116728678,-2.6729613523077926,0.2645395519015012,62.43335969159907,0.39681688603373166,1259
ES,AEE,0.8252488825195494,0.2094735312696716,-2.672907896669517,0.7448112127141271,35.77805872132245,0.3924101439969334,1249
TMK,CB,0.6565159763643752,0.2095624754199038,-2.672668049410001,1.2136000418412647,73.68797133386224,0.5183337580989489,1259
SRE,CMS,0.7171280846365433,0.2099780810684332,-2.6715481647039874,0.4249612741151268,74.55501512941993,0.4174059941171086,1259
KEY,ZION,0.8024738984215496,0.2102332122974459,-2.670861375460427,0.8123681162364245,74.67302771486361,0.4480444104248966,1259
PPG,SHW,0.612502694700139,0.2102756446883488,-2.6707472017742986,0.43400789318151584,72.44196560195518,0.4258432390523729,1259
SLB,NBL,0.6404452798907009,0.21031244138056354,-2.670648203780446,0.32777959124674527,66.58882885040967,0.4336700423277891,1259
STT,RF,0.6997622572800795,0.21097449969515503,-2.668868836227358,0.6199289440303138,62.93104188466065,0.472949911337655,1259
MMC,ALL,0.6037895926968335,0.21125899972070572,-2.6681052714273967,1.0436055598754608,62.02044740456435,0.41273439051348204,1259
WFC,USB,0.7876986397864982,0.21170747783751143,-2.666902903813778,0.7735850880476899,81.75319502678212,0.4146578196772617,1259
LYB,EMN,0.6425662949205779,0.2130097927659298,-2.663420328313763,0.9058026723342253,80.8880349508261,0.4989222040231415,1259
OXY,MRO,0.6006136298462446,0.2138738606572989,-2.6611169524799356,0.30061028616363,54.94966172424997,0.41652183070553955,1259
SLB,APA,0.6227395234721524,0.21410749410440466,-2.6604951352466393,0.3883738897446922,66.52345215358302,0.4346748602695127,1259
FE,ETR,0.6104900761525335,0.21520493484444703,-2.6575798735444125,-0.025665525355070266,61.10071347401891,0.4272631849810214,1259
MET,BK,0.7014663258182325,0.21552879579639628,-2.6567213139940797,0.30027363375129207,63.59024230534371,0.4223617175844488,1259
C,CMA,0.7454822614496249,0.21560283777908812,-2.6565251392536866,0.5559597113511549,61.918782262912984,0.4219548616329072,1259
MET,NTRS,0.6887393117697124,0.2162106582477179,-2.6549162783347833,0.3114434730077183,64.2102544116357,0.41377754982760717,1259
IVZ,ZION,0.6426001006868401,0.21685510905114913,-2.653213491016441,0.0887397388902004,68.86341825881199,0.3827732601929903,1259
EXC,AEE,0.6057553534577622,0.21686451431531545,-2.653188663152895,0.377770720744271,62.515455380712574,0.5062847741562393,1259
IVZ,HIG,0.6055251675346661,0.2170509476850983,-2.652696655607471,0.0746928367944546,67.85086583456673,0.38479037170931446,1259
PEG,CMS,0.7691372966491964,0.21761621868389974,-2.651206457138798,0.5763289211411342,50.84456580093878,0.4687081999954032,1259
NEE,AWK,0.6240540628505438,0.21903287002332683,-2.6474821819617746,0.7440946787466488,54.533159208422205,0.3948488894698416,1259
EXC,XEL,0.6072383165732332,0.2190848609897501,-2.647345781856953,0.36602980149611075,62.208781560905216,0.497077911825011,1259
PFG,UNM,0.7789998749574493,0.2193905477895295,-2.6465442012259888,0.9239149613752621,66.09382499521898,0.46916233703001536,1259
D,PEG,0.6953071650187146,0.2196255250070664,-2.645928500362585,0.6667389010438132,44.27992879594472,0.42308683191700297,1259
DUK,XEL,0.8287891561847051,0.22015478145579281,-2.6445431814325815,0.3867477444019049,54.75172839969629,0.44989812866887224,1259
DFS,BRK.B,0.6117516331788014,0.2207303076470431,-2.64303905232816,0.6672829538644773,67.64602603512603,0.47753845366238346,1259
PCAR,ITW,0.6312304545437125,0.22085818782494976,-2.642705163510595,0.2916517049170572,65.80229052275082,0.45538881222272526,1259
OXY,APA,0.6742242314588752,0.22142107042778003,-2.6412369002864553,0.49346349025572966,57.26639339971798,0.4186585438440398,1259
CELG,AMGN,0.6438763545677983,0.2215302528616347,-2.6409523636952494,1.1943149465278218,59.13198274131488,0.4694310705513553,1259
EXC,PEG,0.6623873517842102,0.22243396634699564,-2.6386004875713778,0.5776245125007046,64.66815365216395,0.46305615608263845,1259
UNM,HBAN,0.7256844430180954,0.22325821076107683,-2.6364604703224868,0.9497861059458647,62.95928967988396,0.3537419381311307,1259
MET,MS,0.7059374144732652,0.22453115442146226,-2.6331648437039523,0.33668697746390247,55.759887575881585,0.3925214226178469,1259
IVZ,STI,0.6574448304616117,0.22499643536759317,-2.631963054933901,0.09214466957148357,69.13668681510718,0.38513227191101307,1259
UAL,AAL,0.7383874202775819,0.22513390126667343,-2.6316082766148763,0.7176415078101339,62.970391705656134,0.4364088193252061,1259
BXP,EQR,0.6336889126399877,0.22538394718775123,-2.630963280942452,0.5371128421315247,64.46751408132002,0.4623370219404782,1259
GS,BAC,0.7771142518537086,0.2253961980476219,-2.6309316908149047,0.6535170335162646,54.03822750302716,0.4417540582113975,1259
WFC,C,0.7428281831561734,0.22694137238627532,-2.6269555436347347,0.4911032864693531,109.20680436918772,0.47768366329886597,1259
PBCT,MS,0.6418055083863677,0.22721020291357902,-2.6262654324571044,0.36754672392199056,53.58830333693079,0.41406375844571497,1259
SRE,PNW,0.6927732858592827,0.2277471141451014,-2.624888598380707,0.4589283961651543,82.83954871399722,0.42147916958596277,1259
USB,BLK,0.6557851665850473,0.22781567235229216,-2.624712930444211,0.7139805631702779,58.64382555895882,0.4713558675992025,1259
IVZ,RJF,0.707737785449418,0.22862793126156916,-2.6226340677990483,0.11520670543738508,70.2999775620113,0.384205133503941,1259
AIV,UDR,0.8193466467451216,0.22890791151857642,-2.6219185211046265,0.952951083823253,66.61656644131726,0.47878320463661056,1259
FTI,DVN,0.6022735534314457,0.22898875470393765,-2.619650059354177,0.8692630934515655,73.35938244413063,0.489226525372587,1259
ESS,AIV,0.769332227755126,0.2290119987376072,-2.619591225044554,0.9790620917464187,77.83115596469639,0.4603342748125567,1259
